species	cell_hits
Hemitriccus striaticollis_Stripe-necked Tody-Tyrant	29
Henicorhina leucosticta_White-breasted Wood-Wren	29
Hylophilus semicinereus_Gray-chested Greenlet	29
Hypocnemoides maculicauda_Band-tailed Antbird	29
Lophotriccus galeatus_Helmeted Pygmy-Tyrant	29
Lophotriccus vitiosus_Double-banded Pygmy-Tyrant	29
Myiothlypis flaveola_Flavescent Warbler	29
Myrmoborus myotherinus_Black-faced Antbird	29
Myrmothera campanisona_Thrush-like Antpitta	29
Nyctanassa violacea_Yellow-crowned Night-Heron	29
Pachysylvia hypoxantha_Dusky-capped Greenlet	29
Phaethornis hispidus_White-bearded Hermit	29
Pheugopedius genibarbis_Moustached Wren	29
Phimosus infuscatus_Bare-faced Ibis	29
Phlegopsis nigromaculata_Black-spotted Bare-eye	29
Platyrinchus saturatus_Cinnamon-crested Spadebill	29
Pteroglossus castanotis_Chestnut-eared Aracari	29
Rhytipterna immunda_Pale-bellied Mourner	29
Serpophaga hypoleuca_River Tyrannulet	29
Sporophila plumbea_Plumbeous Seedeater	29
Thamnophilus murinus_Mouse-colored Antshrike	29
Attila bolivianus_Dull-capped Attila	28
Automolus infuscatus_Olive-backed Foliage-gleaner	28
Calidris bairdii_Baird's Sandpiper	28
Calidris subruficollis_Buff-breasted Sandpiper	28
Ceratopipra erythrocephala_Golden-headed Manakin	28
Cercomacroides tyrannina_Dusky Antbird	28
Charadrius semipalmatus_Semipalmated Plover	28
Conirostrum bicolor_Bicolored Conebill	28
Coryphospingus cucullatus_Red-crested Finch	28
Cranioleuca vulpina_Rusty-backed Spinetail	28
Crypturellus parvirostris_Small-billed Tinamou	28
Diopsittaca nobilis_Red-shouldered Macaw	28
Estrilda astrild_Common Waxbill	28
Falco columbarius_Merlin	28
Gelochelidon nilotica_Gull-billed Tern	28
Isleria hauxwelli_Plain-throated Antwren	28
Limosa haemastica_Hudsonian Godwit	28
Mitu tuberosum_Razor-billed Curassow	28
Myiopagis flavivertex_Yellow-crowned Elaenia	28
Myrmornis torquata_Wing-banded Antbird	28
Myrmotherula multostriata_Amazonian Streaked-Antwren	28
